g_event_id,sid,time,r_dow,r_hod,a_er_cat,a_app_id,a_campaign_type_id,a_camp_id,a_group_id,r_source_id,c_id,r_site_id,r_site_iab_cats,r_country_id,r_region_code,r_platform,r_network_type,r_traffic_type,c_type,c_cta,c_text,c_size,s_gerry_type,s_caesar_id,response
-4,0,1568677913.304,0,23,0,1883,2,6491,14467,259,6374576,20306412,9,146,10,ANDROID,wifi,app,IMAGE,,,10240768,0,,0
-4,0,1568677914.622,0,23,0,2154,2,25476,26459,69,6389903,27548249,3,32,27,ANDROID,wifi,app,IMAGE,,,3000250,,,0
-4,0,1568677921.015,0,23,0,2213,2,6639,27158,69,6372705,26539460,3,178,F2,ANDROID,cellular,app,HTML,Shop Now,LOWEST PRICES on Shopee's daily Flash Deals!,3000250,,,0
-4,0,1568677925.074,0,23,0,1061,2,6652,14758,69,6376678,21032817,"14,3",106,04,ANDROID,wifi,app,NATIVE,Unduh sekarang,Kodo Promo: GRAB2W,0,,,0
-4,0,1568677927.789,0,23,0,930,2,25555,26682,69,6359436,28082078,"14,3",10,13,ANDROID,wifi,app,IMAGE,,,3000250,,,0
-4,0,1568677928.107,0,23,0,1883,2,6493,14469,69,6375979,28175271,"24,3",32,30,ANDROID,cellular,app,NATIVE,PEÇA AGORA,"O que você precisar, nós levamos e fazemos pra você",0,1,,0
-4,0,1568677928.259,0,23,0,2213,2,6639,14723,69,6388961,27734524,3,178,A1,ANDROID,wifi,app,NATIVE,Shop Now,₱{product.sale_price} |  {product.title},0,,,0
-4,0,1568677934.753,0,23,0,1061,2,6653,27469,69,6392853,27734524,3,244,44,ANDROID,cellular,app,NATIVE,GRABBIKE NGAY,Nhập mã - GB30 | Ưu đãi 30.000đ - 10 chuyến GrabBike đầu tiên,0,,,0
-4,0,1568677936.418,0,23,0,930,2,25482,26490,266,6386524,26820375,"1,9",32,26,ANDROID,wifi,app,VIDEO,,,3200480,,,0
-4,0,1568677940.348,0,23,0,536,2,25223,26825,74,6392022,28120963,14,45,12,IOS,wifi,app,IMAGE,,,3000250,,,0
-4,0,1568677944.104,0,23,0,1087,2,25179,25835,69,6381402,27951860,"3,7",32,27,ANDROID,wifi,app,NATIVE,Pede um iFood,Ganhe R$10 no primeiro pedido,0,,,0
-4,0,1568677946.475,0,23,0,1087,2,25179,25835,266,5533185,27319352,"1,25,9",32,27,ANDROID,wifi,app,VIDEO,,,4800320,,,0
-4,0,1568677953.309,0,23,0,1999,2,25662,27118,178,6374254,27795690,3,32,27,ANDROID,cellular,app,NATIVE,Peça já,App do gás? É no Chama!,0,,,0
-4,0,1568677955.694,0,23,0,1681,2,6473,13838,253,6390914,27727639,9,23,,ANDROID,wifi,app,VIDEO,,,10801920,,,0
-4,0,1568677955.704,0,23,0,1087,2,25179,25835,74,5533183,28120951,14,32,07,ANDROID,wifi,app,VIDEO,,,3200480,,,0
-4,0,1568677967.99,0,23,0,1087,2,25179,25179,99,6381396,28211766,,32,,ANDROID,,app,IMAGE,,,3000250,,,0
-4,0,1568677968.518,0,23,0,2213,2,6639,14719,69,6374390,26868013,"3,9,9",178,D9,ANDROID,wifi,app,NATIVE,Shop Now,Daily Flash Deals!,0,,,0
-4,0,1568677974.713,0,23,0,2213,2,6639,14724,44,6388960,25775336,19,178,F2,ANDROID,cellular,app,HTML,Shop Now, {product.title},3200050,,,0
-4,0,1568677984.472,0,23,0,1999,2,25662,27118,253,6370163,26941351,19,32,27,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568677986.84,0,23,0,1883,2,6493,14470,69,6375977,28175271,"24,3",32,29,ANDROID,cellular,app,NATIVE,PEÇA AGORA,Faça seu mercado de onde estiver,0,0,,0
-4,0,1568677995.899,0,23,0,2213,2,6639,14724,69,6388961,21032817,"14,3",178,D9,ANDROID,cellular,app,NATIVE,Shop Now,₱{product.sale_price} |  {product.title},0,,,0
-4,0,1568677997.593,0,23,0,2339,2,25357,25851,69,6378906,27951860,"3,7",49,34,ANDROID,wifi,app,NATIVE,Toma tu viaje,Tu primer viaje con Beat te espera,0,,,0
-4,0,1568678001.064,0,23,0,1061,2,6652,14760,69,6376678,21032817,"14,3",106,02,ANDROID,cellular,app,NATIVE,Unduh sekarang,Kodo Promo: GRAB2W,0,,,0
-4,0,1568678001.712,0,23,0,1087,2,25179,26510,69,6381402,28175271,"24,3",32,18,ANDROID,wifi,app,NATIVE,Pede um iFood,Ganhe R$10 no primeiro pedido,0,,,0
-4,0,1568678003.776,0,23,0,2430,2,25513,27182,262,6385521,26774002,"1,9",106,04,ANDROID,cellular,app,IMAGE,,,3200480,,,0
-4,0,1568678006.074,0,23,0,1992,2,25403,26865,74,6387835,28248718,"1,9",32,21,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568678007.179,0,23,0,930,2,25482,26490,272,6379440,27461444,9,32,29,ANDROID,wifi,app,HTML,ABRIR O APP,,4800320,,,0
-4,0,1568678007.781,0,23,0,930,2,25482,26490,259,6386525,28080765,9,32,22,ANDROID,wifi,app,VIDEO,,,4800320,,,0
-4,0,1568678013.416,0,23,0,2213,2,6639,14723,69,6388961,28116942,"14,9,9",178,F2,ANDROID,cellular,app,NATIVE,Shop Now,₱{product.sale_price} |  {product.title},0,,,0
-4,0,1568678014.665,0,23,0,1087,2,25179,25835,253,6371269,28207053,9,32,07,ANDROID,wifi,app,IMAGE,,,4800320,,,0
-4,0,1568678017.422,0,23,0,1999,2,25662,27118,69,6374254,28153864,"14,3",32,18,ANDROID,wifi,app,NATIVE,Peça já,App do gás? É no Chama!,0,,,0
-4,0,1568678023.796,0,23,0,1087,2,25179,26510,69,6381402,27734524,3,32,27,ANDROID,wifi,app,NATIVE,Pede um iFood,Ganhe R$10 no primeiro pedido,0,,,0
-4,0,1568678035.425,0,23,0,2154,2,25171,25171,44,6364813,27424413,"9,9",32,,ANDROID,cellular,app,IMAGE,,,4800320,,,0
-4,0,1568678035.969,0,23,0,1883,2,6493,14204,69,6375980,28153864,"14,3",32,15,ANDROID,wifi,app,NATIVE,PEÇA AGORA,"O que você precisar, do jeito mais fácil",0,,,0
-4,0,1568678036.21,0,23,0,536,2,25223,26333,74,6392009,28120963,14,45,12,IOS,cellular,app,IMAGE,,,3000250,,,0
-4,0,1568678040.992,0,23,0,1087,2,25179,25835,69,6371259,27734527,3,32,27,ANDROID,cellular,app,NATIVE,PEDE UM IFOOD,FOME DE ESFIHA?,0,,,0
-4,0,1568678042.03,0,23,0,2339,2,25357,25851,69,6378900,26539460,3,49,34,ANDROID,cellular,app,IMAGE,,,3000250,,,0
-4,0,1568678044.045,0,23,0,1087,2,25179,25179,266,5533184,28486129,"1,9",32,27,ANDROID,wifi,app,VIDEO,,,3200480,,,0
-4,0,1568678044.662,0,23,0,2339,2,6842,26847,69,6376967,27629226,3,45,12,ANDROID,cellular,app,NATIVE,Mejores Tarifas,¡No te muevas sin las mejores tarifas de Beat!,0,,,0
-4,0,1568678048.788,0,23,0,2154,2,25169,25169,69,6364819,28082078,"14,3",32,21,ANDROID,cellular,app,IMAGE,,,3000250,,,0
-4,0,1568678049.065,0,23,0,2430,2,25513,26858,74,6387924,28131431,"1,9",106,04,ANDROID,cellular,app,HTML,Cek Sekarang,,3200480,,,0
-4,0,1568678051.185,0,23,1,2463,2,25696,27406,69,6392055,28300940,"1,9,9",178,D9,ANDROID,wifi,app,IMAGE,,,4800320,1,,0
-4,0,1568678056.609,0,23,0,1883,2,6493,14037,69,6374430,28082078,"14,3",32,27,ANDROID,cellular,app,IMAGE,,,3000250,,,0
-4,0,1568678058.398,0,23,0,1999,2,25662,27118,69,6374255,26944718,"1,1,14",32,18,ANDROID,wifi,app,NATIVE,Peça agora,o app do gás,0,,,0
-4,0,1568678060.134,0,23,0,930,2,25555,26682,69,6359438,25275909,3,10,15,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568678060.655,0,23,0,1087,2,25179,25835,253,6381399,27884634,1,32,21,ANDROID,cellular,app,IMAGE,,,3200480,,,0
-4,0,1568678065.155,0,23,0,1087,2,25179,25834,74,5533184,28131310,"1,9",32,15,ANDROID,wifi,app,VIDEO,,,3200480,,,0
-4,0,1568678071.203,0,23,0,1883,2,6491,14205,74,6374579,28121078,5,146,09,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568678072.02,0,23,0,930,2,25555,26682,74,6359436,28504869,19,10,13,ANDROID,wifi,app,IMAGE,,,3000250,,,0
-4,0,1568678075.676,0,23,0,1061,2,6652,14760,69,6376677,21032817,"14,3",106,30,ANDROID,cellular,app,NATIVE,Unduh sekarang,Kodo Promo: GRAB4W,0,,,0
-4,0,1568678077.211,0,23,0,536,2,25225,26344,74,6389685,28120963,14,49,34,IOS,cellular,app,IMAGE,,,3000250,,,0
-4,0,1568678085.984,0,23,0,930,2,25555,26682,259,6359438,27362835,9,10,,ANDROID,cellular,app,IMAGE,,,3200480,,,0
-4,0,1568678086.451,0,23,0,1087,2,25179,25740,74,5533185,28150392,1,32,27,ANDROID,cellular,app,VIDEO,,,4800320,,,0
-4,0,1568678088.694,0,23,0,2339,2,6842,26846,259,6375059,25097755,9,45,12,ANDROID,cellular,app,IMAGE,,,3200480,,,0
-4,0,1568678096.443,0,23,0,1061,2,6652,14760,69,6376678,21032817,"14,3",106,04,ANDROID,cellular,app,NATIVE,Unduh sekarang,Kodo Promo: GRAB2W,0,,,0
-4,0,1568678097.166,0,23,0,1883,2,6491,14466,259,6374583,20306412,9,146,20,ANDROID,wifi,app,IMAGE,,,10240768,1,,0
-4,0,1568678098.864,0,23,0,2339,2,6842,26846,272,6375059,27453290,9,45,12,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568678099.052,0,23,0,1061,2,25722,27410,178,6392862,28120885,9,178,D9,ANDROID,wifi,app,HTML,Order Now,"When you share, you cut the fare",3200480,,,0
-4,0,1568678101.742,0,23,0,2339,2,6842,26846,69,6375059,27800514,"1,9,9",45,12,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568678107.321,0,23,0,1883,2,6491,25661,74,6374579,28131434,"1,9",146,14,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568678112.186,0,23,0,2214,2,6732,27117,259,6389806,28616144,9,244,,ANDROID,cellular,app,IMAGE,,,10240768,,,0
-4,0,1568678112.659,0,23,0,1061,2,6652,14760,69,6376678,27734524,3,106,30,ANDROID,wifi,app,NATIVE,Unduh sekarang,Kodo Promo: GRAB2W,0,,,0
-4,0,1568678118.147,0,23,0,1883,2,6491,25661,266,6373897,27296852,"1,25,9",146,14,ANDROID,wifi,app,VIDEO,,,4800320,,,0
-4,0,1568678120.564,0,23,0,1599,2,6668,14835,259,6390348,28409153,9,85,06,ANDROID,cellular,app,IMAGE,,,4800320,,,0
-4,0,1568678122.125,0,23,3,2316,2,25385,26205,253,6371871,28633508,24,32,,ANDROID,cellular,app,IMAGE,,,3200480,0,,0
-4,0,1568678126.399,0,23,0,2247,2,6618,14617,69,6379103,28014499,"14,3",32,22,ANDROID,wifi,app,IMAGE,,,3000250,,,0
-4,0,1568678127.115,0,23,0,930,2,25555,26683,259,6359439,20306412,9,10,07,ANDROID,wifi,app,IMAGE,,,4800320,,,0
-4,0,1568678127.358,0,23,0,2117,2,25160,26745,74,6389893,28255870,1,237,AL,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568678128.747,0,23,0,930,2,25555,26683,69,6359440,27629226,3,10,07,ANDROID,cellular,app,NATIVE,Recargá ahora,¡No te quedes sin saldo!,0,,,0
-4,0,1568678136.658,0,23,1,2268,2,6644,14737,69,6392939,28082078,"14,3",32,23,ANDROID,wifi,app,IMAGE,,,3000250,,,0
-4,0,1568678138.101,0,23,0,536,2,25223,26336,74,6392009,28120963,14,45,,IOS,cellular,app,IMAGE,,,3000250,,,0
-4,0,1568678138.238,0,23,0,1061,2,25466,26393,266,6383842,28623192,"1,9",221,47,ANDROID,wifi,app,VIDEO,,,3200480,,,0
-4,0,1568678139.009,0,23,0,1399,2,25619,27544,69,6389313,26944718,"1,1,14",32,18,ANDROID,wifi,app,NATIVE,Simule Agora,Precisou de empréstimo? Tamo junto!,0,,,0
-4,0,1568678140.649,0,23,0,1061,2,6652,14760,69,6376661,5140364,"1,1,24",106,30,ANDROID,cellular,app,HTML,Unduh sekarang,"Ini buatmu, diskon sampai 50RB!",3200480,,,0
-4,0,1568678141.733,0,23,0,1061,2,6652,14760,69,6376678,27734527,3,106,08,ANDROID,cellular,app,NATIVE,Unduh sekarang,Kodo Promo: GRAB2W,0,,,0
-4,0,1568678147.883,0,23,0,1087,2,25179,25179,259,5533184,28750124,9,32,27,ANDROID,wifi,app,VIDEO,,,3200480,,,0
-4,0,1568678152.991,0,23,0,1883,2,6491,25661,259,6372058,26477808,9,146,19,ANDROID,wifi,app,IMAGE,,,4800320,,,0
-4,0,1568678153.408,0,23,0,1061,2,6652,14760,69,6376678,27765271,3,106,,ANDROID,cellular,app,NATIVE,Unduh sekarang,Kodo Promo: GRAB2W,0,,,0
-4,0,1568678153.673,0,23,0,1061,2,6652,14760,69,6376678,27765271,3,106,08,ANDROID,cellular,app,NATIVE,Unduh sekarang,Kodo Promo: GRAB2W,0,,,0
-4,0,1568678154.398,0,23,0,1883,2,6493,14470,69,6375980,27734524,3,32,,ANDROID,wifi,app,NATIVE,PEÇA AGORA,"O que você precisar, do jeito mais fácil",0,0,,0
-4,0,1568678156.255,0,23,0,930,2,25482,26490,266,6386524,26388302,"1,9",32,05,ANDROID,wifi,app,VIDEO,,,3200480,,,0
-4,0,1568678156.88,0,23,2,1923,2,6603,25618,259,6364303,28163732,9,237,MD,IOS,wifi,app,HTML,Search Homes,Find your dream home in Washington with Redfin!,7681024,,,0
-4,0,1568678157.189,0,23,0,2182,2,25602,26857,266,6387358,27563951,"1,9",237,SC,ANDROID,cellular,app,VIDEO,,,7681024,,,0
-4,0,1568678158.449,0,23,0,1087,2,25179,25179,266,5533184,28096454,"1,9",32,27,ANDROID,wifi,app,VIDEO,,,3200480,,,0
-4,0,1568678159.418,0,23,0,2339,2,6842,26846,69,6376967,28170398,"9,9",45,12,ANDROID,cellular,app,NATIVE,Mejores Tarifas,¡No te muevas sin las mejores tarifas de Beat!,0,,,0
-4,0,1568678160.462,0,23,0,1883,2,6493,14204,253,6373908,27608399,9,32,27,ANDROID,cellular,app,VIDEO,,,3200480,,,0
-4,0,1568678161.186,0,23,0,2339,2,25357,25851,69,6378875,5331353,"1,1",49,34,ANDROID,cellular,app,NATIVE,Viaja Ahora,Estás Listo Para Viajar con Beat,0,,,0
-4,0,1568678162.871,0,23,0,2430,2,25374,26133,259,6381994,27931240,9,106,04,ANDROID,cellular,app,HTML,Pesan Sekarang,s.d. Rp 1.000.000,10240768,,,0
-4,0,1568678164.036,0,23,0,1087,2,25179,25835,253,6381399,28069313,24,32,,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568678164.391,0,23,0,1487,2,25356,26720,253,6378540,26941351,19,32,,ANDROID,wifi,app,IMAGE,,,3200480,3,,0
-4,0,1568678166.903,0,23,0,1992,2,25403,26865,69,6387835,25275909,3,32,15,ANDROID,cellular,app,IMAGE,,,3200480,,,0
-4,0,1568678167.636,0,23,0,1087,2,25179,25179,266,5533185,26578976,"1,9",32,21,ANDROID,wifi,app,VIDEO,,,4800320,,,0
-4,0,1568678167.769,0,23,0,1883,2,6932,16055,266,6373904,26386214,"1,9",177,15,ANDROID,wifi,app,VIDEO,,,3200480,1,,0
-4,0,1568678168.863,0,23,0,2214,2,6732,15104,69,6389201,27765271,3,244,20,ANDROID,wifi,app,NATIVE,Mua Ngay, ₫{product.sale_price} | {product.title},0,,,0
-4,0,1568678176.546,0,23,0,1087,2,25179,25835,272,6371262,27733394,9,32,21,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568678177.356,0,23,0,1087,2,25179,25835,99,6371268,27852770,,32,07,ANDROID,wifi,app,IMAGE,,,3360280,,,0
-4,0,1568678178.721,0,23,0,2154,2,25476,26459,44,6386377,28401745,3,32,27,ANDROID,cellular,app,IMAGE,,,3000250,,,0
-4,0,1568678180.179,0,23,0,1883,2,6528,14475,69,6374412,27568713,"9,9",10,01,ANDROID,wifi,app,IMAGE,,,4800320,1,,0
-4,0,1568678180.307,0,23,0,1087,2,25179,25740,253,5533184,28139676,24,32,,ANDROID,cellular,app,VIDEO,,,3200480,,,0
-4,0,1568678180.362,0,23,0,1992,2,25403,26865,69,6392813,26539460,3,32,27,ANDROID,wifi,app,IMAGE,,,3000250,,,0
-4,0,1568678182.582,0,23,0,1087,2,25179,25834,266,5533183,28011987,"1,9",32,06,ANDROID,wifi,app,VIDEO,,,3200480,,,0
-4,0,1568678186.585,0,23,0,1087,2,25179,25835,266,5533184,26874940,"1,9",32,27,ANDROID,wifi,app,VIDEO,,,3200480,,,0
-4,0,1568678187.45,0,23,0,1061,2,6652,14758,69,6376675,28014499,"14,3",106,04,ANDROID,cellular,app,HTML,Unduh sekarang,"Ini buatmu, diskon sampai 50RB!",3000250,,,0
-4,0,1568678190.191,0,23,0,535,2,25708,27347,178,6391998,28382435,14,177,15,ANDROID,wifi,app,IMAGE,,,7280090,,,0
-4,0,1568678190.534,0,23,0,1992,2,25403,26865,74,6387835,28121285,9,32,08,ANDROID,cellular,app,IMAGE,,,3200480,,,0
-4,0,1568678192.334,0,23,0,1087,2,25179,25834,253,6381400,20107006,9,32,08,ANDROID,wifi,app,IMAGE,,,4800320,,,0
-4,0,1568678192.44,0,23,0,1087,2,25179,25740,253,5533184,27901826,9,32,27,ANDROID,wifi,app,VIDEO,,,3200480,,,0
-4,0,1568678196.135,0,23,0,1061,2,25734,27495,69,6392919,27734527,3,202,00,ANDROID,cellular,app,NATIVE,Order Now,$8 OFF you first 2 orders* Promo code: 8OFFNEW,0,,,0
-4,0,1568678196.653,0,23,0,1087,2,25179,25834,74,5533183,28131266,"1,9",32,08,ANDROID,wifi,app,VIDEO,,,3200480,,,0
-4,0,1568678205.821,0,23,0,1883,2,6493,14204,253,6374447,20107006,9,32,,ANDROID,wifi,app,IMAGE,,,4800320,,,0
-4,0,1568678206.319,0,23,0,1883,2,6491,14467,74,6374600,28121385,1,146,11,ANDROID,wifi,app,IMAGE,,,3200480,0,,0
-4,0,1568678206.512,0,23,0,930,2,25482,26490,69,6379444,28153864,"14,3",32,21,ANDROID,cellular,app,NATIVE,ABRIR O APP,Coloque créditos no seu celular a qualquer hora!,0,,,0
-4,0,1568678207.269,0,23,0,1883,2,6493,25743,69,6377253,27734527,3,32,05,ANDROID,cellular,app,NATIVE,PEÇA AGORA,<b>R${product.sale_price}</b> - {product.title},0,,,0
-4,0,1568678209.256,0,23,0,1087,2,25179,25835,253,6371272,27842695,9,32,,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568678209.673,0,23,0,1487,2,6643,27062,69,6377940,26363713,3,32,13,ANDROID,wifi,app,NATIVE,COMPRAR AGORA,Ganhe 15% de desconto em sua primeira compra no aplicativo! Cupom 15APP,0,2,,0
-4,0,1568678210.378,0,23,0,1087,2,25179,25835,74,5533183,28131295,"1,9",32,26,ANDROID,wifi,app,VIDEO,,,3200480,,,0
-4,0,1568678212.381,0,23,0,2213,2,6639,14721,69,6374390,27734527,3,178,33,ANDROID,wifi,app,NATIVE,Shop Now,Daily Flash Deals!,0,,,0
-4,0,1568678212.881,0,23,0,1992,2,25403,26865,74,6387835,28206768,"1,9",32,22,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568678216.103,0,23,0,1883,2,6491,25995,259,6380013,27609502,9,146,11,ANDROID,wifi,app,HTML,PIDE AHORA,pídela por Rappi,3200480,,,0
-4,0,1568678219.358,0,23,0,2339,2,6841,15646,99,6392864,2524279,,177,15,ANDROID,wifi,app,IMAGE,,,3000250,,,0
-4,0,1568678220.287,0,23,0,2154,2,25476,26459,69,6386377,28082078,"14,3",32,21,ANDROID,wifi,app,IMAGE,,,3000250,,,0
-4,0,1568678223.885,0,23,0,2213,2,6639,14721,69,6374374,27897017,"9,9,9",178,B7,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568678225.703,0,23,0,1087,2,25179,25836,253,6371279,27927189,9,32,23,ANDROID,wifi,app,IMAGE,,,4800320,,,0
-4,0,1568678225.988,0,23,0,1992,2,25403,26865,99,6387833,28380408,,32,27,ANDROID,wifi,app,IMAGE,,,3000250,,,0
-4,0,1568678237.496,0,23,0,1883,2,6491,14205,259,6379137,20332976,9,146,09,ANDROID,cellular,app,VIDEO,,,3200480,,,0
-4,0,1568678238.023,0,23,0,2154,2,25476,26459,253,6389906,20107006,9,32,21,ANDROID,wifi,app,IMAGE,,,4800320,,,0
-4,0,1568678241.006,0,23,0,930,2,25555,26682,69,6359436,26773518,3,10,13,ANDROID,cellular,app,IMAGE,,,3000250,,,0
-4,0,1568678241.25,0,23,0,1087,2,25179,25179,74,6371288,,"1,9",32,27,ANDROID,wifi,app,IMAGE,,,3000600,,,0
-4,0,1568678242.4,0,23,0,2339,2,6842,26846,259,6375060,20306412,9,45,12,ANDROID,cellular,app,IMAGE,,,4800320,,,0
-4,0,1568678243.417,0,23,0,2214,2,6732,27117,69,6389807,26868013,"3,9,9",244,20,ANDROID,cellular,app,NATIVE,Mua Ngay,Flash sale | Shopee,0,,,0
-4,0,1568678246.192,0,23,0,1999,2,25662,27118,69,6374255,28153864,"14,3",32,27,ANDROID,wifi,app,NATIVE,Peça agora,o app do gás,0,,,0
-4,0,1568678251.711,0,23,0,2154,2,25476,26459,253,6389907,27808130,9,32,,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568678251.863,0,23,0,2116,2,25165,26747,272,6389872,28179610,24,237,OH,IOS,cellular,app,IMAGE,,,3200050,,,0
-4,0,1568678252.248,0,23,0,1087,2,25179,25179,74,6371282,28136077,"1,9",32,07,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568678253.425,0,23,1,2463,2,25696,27279,69,6392047,5140364,"1,1,24",178,46,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568678254.592,0,23,0,930,2,25555,26682,74,6359438,28121816,6,10,01,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568678255.015,0,23,0,930,2,25482,26490,272,6379439,28158109,9,32,27,ANDROID,wifi,app,HTML,ABRIR O APP,,3200050,,,0
-4,0,1568678257.659,0,23,0,2117,2,25160,26745,259,6389841,20333058,9,237,AZ,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568678261.525,0,23,0,536,2,25742,27506,99,6389413,17190849,,10,01,IOS,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568678261.794,0,23,0,1087,2,25179,25179,253,6371262,28220429,9,32,02,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568678268.864,0,23,0,2154,2,25476,26459,259,6389907,20332976,9,32,27,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568678269.739,0,23,0,930,2,25555,26682,69,6359436,26773518,3,10,20,ANDROID,wifi,app,IMAGE,,,3000250,,,0
-4,0,1568678271.091,0,23,0,1992,2,25403,26865,74,6387835,28145617,"1,9",32,27,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568678274.575,0,23,1,2249,2,6635,27321,69,6382682,11710,"24,3",237,TX,ANDROID,wifi,app,HTML,See Homes,The most homes for sale nationwide,3200480,,,0
-4,0,1568678275.499,0,23,0,2213,2,6639,14723,69,6388956,27879999,"9,9",178,F2,ANDROID,cellular,app,HTML,Shop Now, {product.title},4800320,,,0
-4,0,1568678277.031,0,23,0,1883,2,6493,14469,259,6374460,28246106,9,32,23,ANDROID,wifi,app,IMAGE,,,3200480,1,,0
-4,0,1568678277.301,0,23,1,2463,2,25696,27279,69,6393135,5331353,"1,1",178,F2,ANDROID,cellular,app,HTML,Learn More,Watch all you can on Hooq,3200480,,,0
-4,0,1568678280.057,0,23,0,930,2,25555,26682,253,6359439,20107006,9,10,,ANDROID,wifi,app,IMAGE,,,4800320,,,0
-4,0,1568678281.572,0,23,0,1087,2,25179,25835,253,5533183,26941351,19,32,30,ANDROID,wifi,app,VIDEO,,,3200480,,,0
-4,0,1568678281.859,0,23,0,1883,2,6493,14204,253,6373910,28633508,24,32,27,ANDROID,cellular,app,VIDEO,,,3200480,,,0
-4,0,1568678283.523,0,23,0,930,2,25555,26682,259,6359439,27523851,9,10,21,ANDROID,cellular,app,IMAGE,,,4800320,,,0
-4,0,1568678283.951,0,23,0,2247,2,6618,14618,253,6379092,26981530,9,32,05,ANDROID,wifi,app,IMAGE,,,4800320,,,0
-4,0,1568678284.776,0,23,0,2213,2,6639,14723,69,6388961,21032817,"14,3",178,F2,ANDROID,cellular,app,NATIVE,Shop Now,₱{product.sale_price} |  {product.title},0,,,0
-4,0,1568678285.102,0,23,0,2214,2,6732,16331,74,6387844,28131447,"1,9",244,44,ANDROID,wifi,app,VIDEO,,,4800320,2,,0
-4,0,1568678285.513,0,23,0,2213,2,6639,14724,69,6388957,26813865,3,178,A8,ANDROID,wifi,app,HTML,Shop Now, {product.title},3200480,,,0
-4,0,1568678285.967,0,23,0,1999,2,25662,27118,253,6370163,27321680,9,32,18,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568678287.718,0,23,0,1061,2,25697,27493,69,6392896,5140364,"1,1,24",106,04,ANDROID,cellular,app,HTML,Pesan Sekarang,{product.description} - Kode Promo:  {product.custom_label_1},3000250,,,1
-4,0,1568678288.884,0,23,0,1087,2,25179,25835,266,5533183,28434608,"1,9",32,27,ANDROID,wifi,app,VIDEO,,,3200480,,,0
-4,0,1568678290.593,0,23,0,1061,2,6653,27469,69,6392843,27018987,"9,9",244,20,ANDROID,cellular,app,IMAGE,,,10240768,,,0
-4,0,1568678293.491,0,23,0,1399,2,25619,27544,253,6389291,20167549,9,32,17,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568678299.009,0,23,0,536,2,25742,27506,74,6389412,28120963,14,10,01,IOS,cellular,app,IMAGE,,,3000250,,,0
-4,0,1568678299.887,0,23,0,1087,2,25179,25835,266,5533184,26581984,"1,9",32,18,ANDROID,wifi,app,VIDEO,,,3200480,,,0
-4,0,1568678300.401,0,23,0,1061,2,25466,26393,266,6383842,28070129,"1,9",221,40,ANDROID,wifi,app,VIDEO,,,3200480,,,0
-4,0,1568678300.745,0,23,0,1883,2,6528,14476,259,6373884,20311806,9,10,01,ANDROID,wifi,app,VIDEO,,,3200480,0,,0
-4,0,1568678300.826,0,23,0,1883,2,6932,16054,99,6373895,25825374,,177,15,ANDROID,cellular,app,VIDEO,,,4800320,2,,0
-4,0,1568678301.344,0,23,0,1087,2,25179,25835,266,5533183,28096454,"1,9",32,21,ANDROID,wifi,app,VIDEO,,,3200480,,,0
-4,0,1568678306.013,0,23,0,2339,2,6842,26846,266,6376575,28096454,"1,9",45,12,ANDROID,wifi,app,VIDEO,,,7681024,,,0
-4,0,1568678307.384,0,23,0,1883,2,6528,14476,69,6375972,27734524,3,10,01,ANDROID,wifi,app,NATIVE,PEDÍ AHORA,Hora de comer?,0,0,,0
-4,0,1568678308.794,0,23,0,2339,2,6842,26847,266,6376575,28486129,"1,9",45,12,ANDROID,cellular,app,VIDEO,,,7681024,,,0
-4,0,1568678308.835,0,23,0,1087,2,25179,25835,253,5533183,28146931,9,32,,ANDROID,cellular,app,VIDEO,,,3200480,,,0
-4,0,1568678310.053,0,23,0,2154,2,25171,25171,272,6390560,27457166,9,32,21,ANDROID,cellular,app,IMAGE,,,4800320,,,0
